# Rime user dictionary
#@/db_name	clover.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	17463
#@/user_id	51e25a0a-ac6c-40dd-89cd-561e9e93526d
ni neng 	你能	c=3 d=0.000262568 t=17463
ni nong 	你侬	c=0 d=0.1 t=16471
ni nong de 	你侬的	c=1 d=1 t=16472
ni pai 	拟派	c=0 d=0.1 t=17259
ni pai zha pian 	拟派诈骗	c=1 d=1 t=17260
ni peng you 	你朋友	c=2 d=1.69948e-15 t=17463
ni pi 	你皮	c=3 d=0.0162445 t=17463
ni pian ren 	你骗人	c=1 d=1 t=16110
ni piao 	你漂	c=1 d=1.57532e-23 t=17463
ni piao le 	你漂了	c=1 d=6.96586e-12 t=17463
ni qi lai le 	你起来了	c=1 d=1.18591e-06 t=17463
ni qu 	你去	c=4 d=5.14449e-05 t=17463
ni qu guo 	你去过	c=1 d=2.60443e-26 t=17463
ni qu na 	你去哪	c=1 d=1.01404e-17 t=17463
ni que ding 	你确定	c=1 d=0.0475963 t=17463
ni rang 	你让	c=1 d=0.031117 t=17463
ni rang wo 	你让我	c=1 d=6.64781e-21 t=17463
ni ren 	你人	c=1 d=0.955997 t=17463
ni sha a 	你傻啊	c=1 d=9.64425e-16 t=17463
ni shang ci 	你上次	c=1 d=1 t=16577
ni shi 	你是	c=11 d=4.30975e-06 t=17463
ni shi bu shi 	你是不是	c=6 d=0.00109115 t=17463
ni shi shi 	你试试	c=4 d=4.38384e-05 t=17463
ni shi yi ge 	你是一个	c=1 d=1 t=17266
ni shi zai 	你实在	c=1 d=5.79428e-22 t=17463
ni shi zhu 	你是猪	c=3 d=9.73951e-14 t=17463
ni shou ji 	你手机	c=1 d=2.44642e-25 t=17463
ni shou shi 	你收拾	c=1 d=9.32711e-05 t=17463
ni shui 	你睡	c=3 d=2.91687e-06 t=17463
ni shuo 	你说	c=2 d=1.06367e-20 t=17463
ni shuo de 	你说的	c=2 d=1.73922e-11 t=17463
ni shuo ne 	你说呢	c=1 d=7.94373e-28 t=17463
ni shuo ni guo liang tian 	你说你过两天	c=1 d=1 t=15580
ni shuo sha 	你说啥	c=2 d=6.79619e-16 t=17463
ni song 	你送	c=1 d=0.000127168 t=17463
ni song wo 	你送我	c=1 d=1.73054e-11 t=17463
ni sou 	你搜	c=1 d=1 t=15897
ni tian xie 	你填写	c=1 d=3.17122e-19 t=17463
ni tong zhi 	你通知	c=1 d=2.99631e-28 t=17463
ni tou su 	你投诉	c=1 d=4.12855e-05 t=17463
ni tuo dan le 	你脱单了	c=1 d=5.90832e-16 t=17463
ni wen wen 	你问问	c=1 d=2.19614e-20 t=17463
ni xi huan 	你喜欢	c=1 d=9.52363e-15 t=17463
ni xia ci 	你下次	c=1 d=0.33454 t=17463
ni xia ge 	你下个	c=1 d=2.28577e-20 t=17463
ni xia shuo 	你瞎说	c=1 d=5.25199e-13 t=17463
ni xia wu 	你下午	c=1 d=1.36222e-19 t=17463
ni xia yi ge 	你下一个	c=1 d=4.89692e-13 t=17463
ni xia zai 	你下载	c=1 d=3.85402e-19 t=17463
ni xian 	你先	c=3 d=0.447088 t=17463
ni xian kan kan 	你先看看	c=1 d=2.45109e-18 t=17463
ni xian mai 	你先买	c=1 d=7.34321e-15 t=17463
ni xian shui ba 	你先睡吧	c=1 d=2.15156e-14 t=17463
ni xian yong 	你先用	c=1 d=1 t=17412
ni xian zai 	你现在	c=5 d=0.831179 t=17463
ni xiang 	你想	c=1 d=4.46161e-06 t=17463
ni xiang xiang 	你想想	c=1 d=3.98235e-22 t=17463
ni xie 	你写	c=4 d=9.58323e-17 t=17463
ni xie cuo le 	你写错了	c=1 d=3.3842e-19 t=17463
ni xu yao 	你需要	c=2 d=1.27466e-15 t=17463
ni xue 	你学	c=1 d=1 t=17432
ni yao 	你要	c=14 d=0.0420973 t=17463
ni yao bu 	你要不	c=1 d=2.06431e-27 t=17463
ni yao bu a yao 	你要不阿要	c=1 d=8.02356e-28 t=17463
ni yao bu yao 	你要不要	c=4 d=4.74496e-06 t=17463
ni yao chi sha 	你要吃啥	c=1 d=0.0415857 t=17463
ni yao dui wo 	你要对我	c=1 d=9.35922e-16 t=17463
ni yao gen wo 	你要跟我	c=1 d=8.81718e-20 t=17463
ni yao mai 	你要买	c=1 d=0.000130387 t=17463
ni yao qing 	你邀请	c=1 d=5.84854e-14 t=17463
ni yao shi 	你要是	c=4 d=0.000426457 t=17463
ni yao yong 	你要用	c=1 d=0.0271874 t=17463
ni ye 	你也	c=4 d=0.937067 t=17463
ni ye ke yi 	你也可以	c=0 d=0.00135009 t=17463
ni ye ke yi kan kan 	你也可以看看	c=1 d=0.0135686 t=17463
ni ye lai 	你也来	c=1 d=1.06622e-19 t=17463
ni ye qu 	你也去	c=1 d=0.000103597 t=17463
ni ye yao 	你也要	c=1 d=4.84819e-13 t=17463
ni yi 	你一	c=0 d=2.01718e-21 t=17463
ni yi ge 	你一个	c=1 d=1.52429e-18 t=17463
ni yi hui 	你一会	c=1 d=2.02729e-20 t=17463
ni yi qian 	你以前	c=1 d=9.4565e-20 t=17463
ni yi tian 	你一天	c=2 d=3.42248e-15 t=17463
ni yong 	你用	c=3 d=0.000885135 t=17463
ni yong de 	你用的	c=1 d=1 t=16441
ni you 	你又	c=2 d=1.19648e-05 t=17463
ni you 	你有	c=3 d=0.00550232 t=17463
ni you mei you 	你有没有	c=3 d=0.000575656 t=17463
ni you sha 	你有啥	c=1 d=5.01048e-18 t=17463
ni you yi jian 	你有意见	c=1 d=1.26642e-14 t=17463
ni you zhang hao 	你有帐号	c=1 d=1 t=16884
ni yu wen 	你语文	c=1 d=3.71703e-05 t=17463
ni yuan dan 	你元旦	c=1 d=9.24059e-13 t=17463
ni zai 	你在	c=4 d=1.70085e-10 t=17463
ni zai na 	你在哪	c=1 d=9.82537e-29 t=17463
ni zai shuo 	你再说	c=2 d=3.796e-17 t=17463
ni zen me 	你怎么	c=5 d=0.436049 t=17463
ni zhan wo 	你占我	c=1 d=5.88286e-24 t=17463
ni zhao zhao 	你找找	c=1 d=0.024234 t=17463
ni zhe 	你这	c=8 d=0.0208584 t=17463
ni zhe me 	你这么	c=3 d=0.000115643 t=17463
ni zhe shi 	你这是	c=6 d=0.000154549 t=17463
ni zhi dao 	你知道	c=5 d=0.0396407 t=17463
ni zhi jie 	你直接	c=1 d=1.15561e-25 t=17463
ni zhi qian 	你之前	c=1 d=8.68886e-24 t=17463
ni zhou mo 	你周末	c=1 d=5.88386e-26 t=17463
ni zhun bei 	你准备	c=1 d=8.97207e-19 t=17463
ni zi ji 	你自己	c=3 d=9.11232e-15 t=17463
ni zou bu 	你走步	c=1 d=1.74764e-09 t=17463
ni zu le 	你租了	c=1 d=1.56341e-22 t=17463
ni zui jin 	你最近	c=1 d=0.00159641 t=17463
ni zuo 	你做	c=1 d=1.33154e-19 t=17463
ni zuo shang che 	你做上车	c=1 d=1.04763e-18 t=17463
ni zuo tian 	你昨天	c=3 d=5.21319e-14 t=17463
nian 	年	c=10 d=0.0051953 t=17463
nian de 	年的	c=1 d=0.694197 t=17463
nian hui 	年会	c=2 d=5.70537e-09 t=17463
nian hui de 	年会的	c=1 d=2.48601e-08 t=17463
nian jia 	年假	c=4 d=0.000993431 t=17463
nian ling 	年龄	c=1 d=2.47741e-26 t=17463
nian shu ju 	年数据	c=1 d=5.63472e-17 t=17463
nin 	您	c=1 d=0.0300468 t=17463
ning meng 	柠檬	c=2 d=0.000402893 t=17463
niu 	牛	c=1 d=1.2328e-21 t=17463
niu kou 	纽扣	c=1 d=3.36091e-26 t=17463
niu zai shan 	牛仔衫	c=1 d=8.76872e-14 t=17463
nong 	弄	c=8 d=0.0333531 t=17463
nong cheng 	弄成	c=1 d=1 t=15991
nong de 	弄得	c=1 d=4.09805e-06 t=17463
nong ge 	弄个	c=6 d=0.719535 t=17463
nong hao 	弄好	c=1 d=6.12939e-07 t=17463
nong le 	弄了	c=2 d=1.59061e-19 t=17463
nong yi ge 	弄一个	c=1 d=2.72199e-16 t=17463
nong yi xia 	弄一下	c=1 d=1.24884e-26 t=17463
nu li 	努力	c=1 d=7.29393e-24 t=17463
nuan chuang 	暖床	c=4 d=5.9216e-13 t=17463
nuan he 	暖和	c=3 d=0.00126209 t=17463
nv er hong 	女儿红	c=1 d=2.64019e-10 t=17463
nv hai 	女孩	c=1 d=1 t=17268
nv peng you 	女朋友	c=2 d=3.19156e-06 t=17463
nv ren 	女人	c=1 d=3.99198e-21 t=17463
nv sheng 	女声	c=1 d=2.83259e-14 t=17463
o 	哦	c=18 d=0.896131 t=17463
o hou hou 	哦吼吼	c=1 d=3.41171e-26 t=17463
o o 	哦哦	c=1 d=0.000162473 t=17463
ou ke 	欧克	c=6 d=0.00509243 t=17463
ou niao 	鸥鸟	c=0 d=0.1 t=15283
pa 	怕	c=0 d=4.35146e-07 t=17463
pa le 	怕了	c=1 d=1.8692e-06 t=17463
pa ni 	怕你	c=1 d=7.94804e-05 t=17463
pa re 	怕热	c=0 d=1.03365e-08 t=17463
pa re miu mao 	怕热谬耄	c=1 d=1.03883e-07 t=17463
pai hang bang 	排行榜	c=1 d=0.0102549 t=17463
pai pian 	排片	c=1 d=3.95979e-14 t=17463
pai xu 	排序	c=2 d=0.0321913 t=17463
pai zhao 	拍照	c=1 d=1 t=17263
pai zhao 	牌照	c=1 d=1 t=17262
pai zi 	牌子	c=1 d=1.1987e-15 t=17463
pan 	盘	c=11 d=0.000256269 t=17463
pan duan 	判断	c=24 d=0.412714 t=17463
pan fu 	盘符	c=2 d=0.000483565 t=17463
pan kong 	判空	c=1 d=1.73443e-08 t=17463
pang 	胖	c=3 d=4.59503e-22 t=17463
pang bian 	旁边	c=2 d=2.39686e-11 t=17463
pang da 	庞大	c=0 d=1.13763e-18 t=17463
pang da te 	庞大特	c=2 d=5.05825e-12 t=17463
pang zi 	胖子	c=2 d=0.0290271 t=17463
pao 	跑	c=1 d=2.5626e-12 t=17463
pao bu 	跑步	c=3 d=0.00134236 t=17463
pao bu ji 	跑步机	c=1 d=2.08939e-22 t=17463
pao wan 	跑完	c=0 d=1.53668e-26 t=17463
pao wan bu 	跑完不	c=1 d=1.54439e-25 t=17463
pei 	陪	c=3 d=0.26457 t=17463
pei ni 	陪你	c=4 d=0.798516 t=17463
pei ni guo 	陪你过	c=0 d=1.19636e-22 t=17463
pei ni kan 	陪你看	c=1 d=3.1696e-13 t=17463
pei wo 	陪我	c=3 d=9.18825e-05 t=17463
pei zhe 	陪着	c=1 d=6.14421e-06 t=17463
pei zhi 	配置	c=80 d=1.6479 t=17463
peng you 	朋友	c=3 d=0.00338048 t=17463
pi 	屁	c=0 d=2.66346e-26 t=17463
pi 	皮	c=1 d=2.57588e-14 t=17463
pi fan ying 	屁反应	c=1 d=2.67681e-25 t=17463
pi fu 	皮肤	c=9 d=1.28581 t=17463
pi gu 	屁股	c=4 d=3.41414e-05 t=17463
pi jiu 	啤酒	c=3 d=1.35596e-21 t=17463
pi ka qiu 	皮卡丘	c=1 d=1.38116e-05 t=17463
pi pei 	匹配	c=4 d=0.00709552 t=17463
pian 	片	c=2 d=1.99515e-08 t=17463
pian ni 	骗你	c=0 d=1.5154e-09 t=17463
pian ren 	骗人	c=0 d=0.1 t=16109
pian shang 	偏上	c=1 d=3.92306e-22 t=17463
pian yi 	便宜	c=5 d=0.902374 t=17463
pian yi de 	便宜的	c=1 d=8.07503e-15 t=17463
pian yi huo 	便宜货	c=1 d=2.66346e-25 t=17463
piao 	漂	c=1 d=1 t=16800
piao 	票	c=4 d=0.790571 t=17463
piao 	飘	c=1 d=4.99179e-21 t=17463
piao guo 	飘过	c=2 d=5.61216e-21 t=17463
piao hui 	票汇	c=7 d=1.60795e-16 t=17463
piao le 	漂了	c=0 d=6.93112e-13 t=17463
pin jie 	拼接	c=2 d=4.49482e-05 t=17463
pin tu 	拼图	c=1 d=5.99659e-14 t=17463
pin yin 	拼音	c=1 d=2.74411e-23 t=17463
ping 	屏	c=1 d=0.000399619 t=17463
ping 	瓶	c=0 d=1.60742e-26 t=17463
ping bi le 	屏蔽了	c=2 d=6.50595e-24 t=17463
ping chang 	平常	c=0 d=1.74129e-26 t=17463
ping fang 	平方	c=1 d=1 t=15099
ping jia 	评价	c=1 d=3.42881e-26 t=17463
ping mu 	屏幕	c=7 d=0.318625 t=17463
ping ri 	平日	c=0 d=0.033454 t=17463
ping ri na ge 	平日哪个	c=1 d=0.336216 t=17463
ping tai 	平台	c=3 d=0.00198925 t=17463
ping wen 	平稳	c=1 d=0.000542133 t=17463
ping zheng 	凭证	c=6 d=4.47252e-10 t=17463
po chan 	破产	c=1 d=2.72764e-11 t=17463
po jie 	破解	c=1 d=5.2846e-27 t=17463
pu chen 	铺陈	c=1 d=0.609571 t=17463
pu cheng 	蒲城	c=1 d=0.612626 t=17463
pu dong 	浦东	c=2 d=1.98737e-09 t=17463
pu dong xin qu 	浦东新区	c=1 d=1.94112e-09 t=17463
pu shang 	铺上	c=0 d=1.08046e-29 t=17463
pu shang le 	铺上了	c=1 d=1.08587e-28 t=17463
pu tian 	莆田	c=1 d=9.80866e-09 t=17463
pu tong 	普通	c=2 d=0.0152222 t=17463
pu yuan 	普元	c=3 d=3.86071e-10 t=17463
qi 	器	c=5 d=7.66811e-12 t=17463
qi 	期	c=2 d=1.05979e-05 t=17463
qi 	气	c=0 d=0.1 t=15125
qi 	起	c=1 d=7.32565e-16 t=17463
qi cai 	器材	c=1 d=1.07379e-14 t=17463
qi che 	汽车	c=1 d=0.000287295 t=17463
qi chu lai 	气出来	c=1 d=1 t=15126
qi chuang 	起床	c=3 d=1.29753e-20 t=17463
qi dian ban 	七点半	c=1 d=7.13977e-08 t=17463
qi dong 	启动	c=11 d=0.0615981 t=17463
qi dong pan 	启动盘	c=4 d=1.43753e-05 t=17463
qi fei qian 	起飞前	c=1 d=0.00017956 t=17463
qi fu 	欺负	c=1 d=8.81418e-16 t=17463
qi jian 	期间	c=0 d=0.00194482 t=17463
qi lai 	起来	c=2 d=1.15954e-05 t=17463
qi lai le 	起来了	c=0 d=1.18e-07 t=17463
qi pan 	棋盘	c=2 d=3.49237e-28 t=17463
qi shi 	其实	c=5 d=0.00118326 t=17463
qi shi 	骑士	c=1 d=2.50665e-17 t=17463
qi ta 	其他	c=3 d=5.54516e-05 t=17463
qi wa wa 	奇瓦瓦	c=0 d=0.0010358 t=17463
qi wa wa er shou ge hao wan er huai te dao guo fei er de ren gong 	奇瓦瓦二首歌好玩儿怀特岛过菲尔的人工	c=1 d=0.0104099 t=17463
qi xi 	七喜	c=1 d=1 t=16811
qi xiao 	气消	c=1 d=0.00132016 t=17463
qi yong 	启用	c=4 d=0.922192 t=17463
qi zhong 	其中	c=1 d=1 t=15756
qian 	前	c=9 d=0.00139818 t=17463
qian 	钱	c=9 d=0.339826 t=17463
qian bei 	前辈	c=1 d=5.09416e-07 t=17463
qian duan 	前端	c=1 d=1.92181e-09 t=17463
qian liang tian 	前两天	c=1 d=1 t=16111
qian mian de 	前面的	c=1 d=1 t=16069
qian ming 	签名	c=2 d=1.90484 t=15296
qian ru 	嵌入	c=1 d=1.68054e-19 t=17463
qian tai 	前台	c=2 d=6.69273e-12 t=17463
qian ti 	前提	c=0 d=1.71981e-27 t=17463
qian wang qi e qing wei er qing wo en wang qi e qing wei er qing wo en 	钱王企鹅情味儿请我恩王企鹅情味儿请我恩	c=1 d=9.67415e-23 t=17463
qian xing 	前行	c=0 d=5.32864e-08 t=17463
qian yi 	迁移	c=2 d=0.166127 t=17463
qiang 	墙	c=2 d=0.113855 t=16200
qiang 	强	c=1 d=7.63095e-26 t=17463
qiang 	枪	c=3 d=0.00378677 t=17463
qiang chen 	强辰	c=1 d=2.66029e-11 t=17463
qiang dao huo 	墙到货	c=1 d=1 t=16201
qiang hong bao 	抢红包	c=2 d=2.20106e-09 t=17463
qiang pi fu 	枪皮肤	c=1 d=0.00369786 t=17463
qiang shen jian ti 	强身健体	c=1 d=2.72106e-12 t=17463
qiao jie 	桥接	c=3 d=0.00153094 t=17463
qie 	且	c=4 d=0.0174639 t=17463
qie 	切	c=1 d=9.35125e-06 t=17463
qie huan 	切换	c=6 d=0.559898 t=17463
qie huan hou 	切换后	c=1 d=1.80301e-23 t=17463
qie mian 	切面	c=2 d=2.3022e-17 t=17463
qin ai 	亲爱	c=1 d=5.98213e-15 t=17463
qin ai da 	亲爱大	c=1 d=1.27034e-21 t=17463
qin yi xia 	亲一下	c=1 d=1.85634e-13 t=17463
qing 	请	c=2 d=6.28349e-05 t=17463
qing chi fan 	请吃饭	c=1 d=3.4371e-25 t=17463
qing chu 	清楚	c=0 d=1.93875e-25 t=17463
qing chu 	清除	c=2 d=0.00479587 t=17463
qing dao 	青岛	c=1 d=1.71893e-20 t=17463
qing hua 	清华	c=2 d=1.00811 t=17250
qing jia 	请假	c=1 d=0.000973123 t=17463
qing jiao 	请教	c=2 d=8.8426e-07 t=17463
qing ke 	请客	c=1 d=0.0430669 t=17463
qing kuang 	情况	c=8 d=0.00458553 t=17463
qing kuang xia 	情况下	c=3 d=0.0175975 t=17463
qing li 	清理	c=4 d=0.556103 t=17463
qing lv 	情侣	c=1 d=1 t=15097
qing ni 	请你	c=2 d=7.375e-08 t=17463
qing qiu 	请求	c=4 d=1.19991 t=17463
qing se 	青色	c=1 d=9.50066e-16 t=17463
qing shao hou 	请稍候	c=6 d=1.41406e-22 t=17463
qing wei er 	情味儿	c=1 d=5.71804e-23 t=17463
qing wei er de qi wei er qie wan er 	情味儿的气味而且玩儿	c=1 d=9.34141e-23 t=17463
qing wei er qing wei er qing wo en qing wei er qing wo en wang qi e qing wei er qing wo en qing wei er qing wo en qing wei er 	情味儿情味儿请我恩情味儿请我恩王企鹅情味儿请我恩情味儿请我恩情味儿	c=1 d=9.77137e-23 t=17463
qing wei er qing wo 	情味儿请我	c=2 d=1.45048e-21 t=17463
qing wei er qing wo en 	情味儿请我恩	c=1 d=9.48259e-23 t=17463
qing wei er qing wo en qing wei er 	情味儿请我恩情味儿	c=2 d=1.93982e-22 t=17463
qing wei er qing wo en qing wei er qing wo en qing wei er qing wo en qing wei er 	情味儿请我恩情味儿请我恩情味儿请我恩情味儿	c=1 d=9.72264e-23 t=17463
qing wo 	请我	c=2 d=2.09736e-08 t=17463
qing wo er qian wan er qian wan 	请我二千万二千万	c=2 d=1.87301e-22 t=17463
qing wo qing wei er qing wo en qing wei er qing wo en qing wei er qing wo en qing wei er qing wo en qing wei er qing wo en qing wei er qing wo qing wei er 	请我情味儿请我恩情味儿请我恩情味儿请我恩情味儿请我恩情味儿请我恩情味儿请我情味儿	c=1 d=9.6259e-23 t=17463
qing xi 	清晰	c=1 d=0.00027603 t=17463
qing yang 	清扬	c=2 d=3.99718e-14 t=17463
qing yi 	轻易	c=0 d=1.48975e-14 t=17463
qing yi dian 	轻易点	c=1 d=1.49721e-13 t=17463
qiong 	穷	c=3 d=0.65377 t=17463
qiu 	球	c=0 d=1.03081e-05 t=17463
qiu ni 	求你	c=1 d=1.55081e-15 t=17463
qu 	区	c=2 d=1.98033e-09 t=17463
qu 	去	c=45 d=0.909041 t=17463
qu 	取	c=3 d=0.646141 t=17463
qu 	曲	c=2 d=2.39494e-11 t=17463
qu ba 	去吧	c=5 d=0.000153381 t=17463
qu ba ni 	去吧你	c=1 d=1 t=16168
qu bie 	区别	c=4 d=0.697676 t=17463
qu bu liao 	去不了	c=1 d=3.14127e-25 t=17463
qu chao shi 	去超市	c=1 d=1.60742e-25 t=17463
qu chu 	取出	c=1 d=0.000365224 t=17463
qu da 	去打	c=0 d=1.03081e-05 t=17463
qu da qiu 	去打球	c=1 d=0.000103597 t=17463
qu dao 	去到	c=1 d=6.93204e-05 t=17463
qu dao 	渠道	c=1 d=6.29633e-29 t=17463
qu de 	取得	c=12 d=0.0586193 t=17463
qu diao 	去掉	c=6 d=0.295233 t=17463
qu dong 	驱动	c=1 d=2.60717e-09 t=17463
qu dou yin 	去痘印	c=1 d=2.39057e-18 t=17463
qu fen 	区分	c=1 d=0.000175127 t=17463
qu gen 	去跟	c=1 d=0.574072 t=17463
qu kan 	去看	c=2 d=3.47217e-13 t=17463
qu kan kan 	去看看	c=3 d=1.00786e-08 t=17463
qu le 	去了	c=7 d=2.48321e-08 t=17463
qu ma 	去吗	c=1 d=3.79406e-11 t=17463
qu mai 	去买	c=0 d=1.62357e-26 t=17463
qu mai dian 	去卖点	c=1 d=5.48514e-24 t=17463
qu mai shui 	去买水	c=1 d=1.63171e-25 t=17463
qu mian 	曲面	c=0 d=1.09246e-12 t=17463
qu mian ping 	去面屏	c=1 d=1.03918e-11 t=17463
qu mian ping 	曲面屏	c=1 d=1.09794e-11 t=17463
qu na 	去哪	c=3 d=5.84555e-08 t=17463
qu nan jing dong lu 	曲南京东路	c=1 d=1.21949e-11 t=17463
qu ne 	去呢	c=1 d=1.37119e-08 t=17463
qu ni 	去你	c=3 d=0.00507928 t=17463
qu ni fang zi 	去你房子	c=1 d=0.0510474 t=17463
qu pao 	去跑	c=1 d=3.04004e-22 t=17463
qu pao bu 	去跑步	c=1 d=1.55964e-23 t=17463
qu wan 	去玩	c=1 d=3.60031e-13 t=17463
qu wang ba 	去网吧	c=2 d=0.0045219 t=17463
qu xiao 	取消	c=3 d=0.000241172 t=17463
qu yi 	取一	c=1 d=0.270268 t=17463
qu yi ci 	取一次	c=1 d=0.162026 t=17463
qu yi ge 	去一个	c=1 d=0.000382034 t=17463
qu yi ge 	取一个	c=1 d=0.000383949 t=17463
qu yi yuan 	区医院	c=1 d=6.4015e-18 t=17463
qu yu 	取余	c=1 d=1.27233e-10 t=17463
qu yue hui 	去约会	c=1 d=1.50058e-10 t=17463
qu zhi 	取值	c=8 d=0.0948935 t=17463
quan 	全	c=1 d=0.00017956 t=17463
quan 	权	c=1 d=2.10566e-25 t=17463
quan 	泉	c=0 d=1.19905e-19 t=17463
quan bu 	全部	c=2 d=0.00316691 t=17463
quan e 	全额	c=0 d=9.48259e-24 t=17463
quan fen 	全分	c=0 d=2.70933e-21 t=17463
quan fen hang 	全分行	c=1 d=2.72291e-20 t=17463
quan jiao 	全角	c=1 d=4.76287e-10 t=17463
quan ju 	全局	c=4 d=9.20132e-18 t=17463
quan mian 	全面	c=1 d=7.07475e-18 t=17463
quan quan 	拳拳	c=0 d=4.29178e-21 t=17463
quan shen 	全身	c=1 d=9.12658e-14 t=17463
quan tou 	拳头	c=1 d=8.01674e-18 t=17463
quan xian 	权限	c=25 d=0.109503 t=17463
quan zi dong 	全自动	c=1 d=1.24392e-09 t=17463
que dian 	缺点	c=1 d=0.210136 t=17463
que ding 	确定	c=0 d=0.00473589 t=17463
que le 	缺了	c=1 d=0.229925 t=17463
que ren 	确认	c=7 d=0.00431922 t=17463
que shi 	确实	c=3 d=1.34798e-13 t=17463
que yi 	缺一	c=0 d=2.64064e-13 t=17463
que yi ge ban 	缺一个伴	c=1 d=2.65388e-12 t=17463
ran hou 	然后	c=5 d=0.522051 t=17463
ran hou zhi xing 	然后执行	c=1 d=3.11054e-27 t=17463
rang 	让	c=6 d=0.00510874 t=17463
rang ni 	让你	c=6 d=9.14242e-05 t=17463
rang ta 	让她	c=2 d=0.756408 t=17463
rang wo 	让我	c=20 d=0.382224 t=17463
rang wo lai 	让我来	c=1 d=7.6494e-25 t=17463
rang wo zhi dao 	让我知道	c=1 d=4.08816e-07 t=17463
rang zi ji 	让自己	c=1 d=3.88878e-07 t=17463
re shui 	热水	c=1 d=2.04203e-17 t=17463
re tu 	热土	c=0 d=6.77749e-14 t=17463
re tu rang ni 	热土让你	c=5 d=0.071719 t=17463
re you 	热油	c=1 d=3.28474e-21 t=17463
ren 	人	c=16 d=0.882991 t=17463
ren ba 	人把	c=1 d=2.35618e-24 t=17463
ren bu liao 	忍不了	c=1 d=4.41722e-06 t=17463
ren gong 	人工	c=1 d=2.24906e-06 t=17463
ren he 	任何	c=2 d=0.000239969 t=17463
ren ji 	人机	c=2 d=1.51031e-19 t=17463
ren jia 	人家	c=1 d=9.03731e-16 t=17463
ren lian 	人脸	c=1 d=1.47467e-11 t=17463
ren ne 	人呢	c=1 d=1 t=16683
ren ren 	忍忍	c=1 d=3.33846e-06 t=17463
ren wei 	认为	c=2 d=2.80927e-05 t=17463
ren wu 	任务	c=18 d=0.071289 t=17463
ren xin 	忍心	c=1 d=3.33211e-13 t=17463
ren yi 	任意	c=3 d=2.93654 t=15744
ren yuan 	人员	c=1 d=6.16956e-25 t=17463
ren zheng 	认证	c=1 d=2.20865e-28 t=17463
ri 	日	c=1 d=1.06473 t=16530
ri ben 	日本	c=1 d=1.04981e-13 t=17463
ri fu 	日复	c=1 d=8.1379e-18 t=17463
ri hou 	日后	c=0 d=3.80582e-19 t=17463
ri hou zi 	日后子	c=1 d=3.8249e-18 t=17463
ri li 	日历	c=5 d=0.460791 t=17463
ri qi 	日期	c=9 d=0.000808775 t=17463
ri zhi 	日志	c=9 d=6.40294e-09 t=17463
ri zhi shu chu 	日志输出	c=1 d=3.80582e-18 t=17463
ri zi 	日子	c=2 d=4.96839e-07 t=17463
ri zu ka 	日祖卡	c=1 d=1 t=16444
rong qi 	容器	c=4 d=0.00127239 t=17463
rong yi 	容易	c=1 d=6.1009e-11 t=17463
rou jia mo 	肉夹馍	c=1 d=2.99478e-22 t=17463
ru 	如	c=3 d=0.00161247 t=17463
ru ci 	如此	c=2 d=1.07047e-25 t=17463
ru de 	入的	c=0 d=7.08077e-29 t=17463
ru guo 	如果	c=2 d=1.44596e-15 t=17463
ru he 	如何	c=27 d=0.775671 t=17463
ru keng 	入坑	c=1 d=8.68295e-16 t=17463
ru kou 	入口	c=3 d=1.18245e-17 t=17463
ru shi 	如实	c=2 d=3.00877e-18 t=17463
ru shi jiao dai 	如实交代	c=1 d=3.27682e-22 t=17463
ru wei 	入味	c=1 d=7.38128e-17 t=17463
ru xia 	如下	c=1 d=2.81166e-15 t=17463
ru zhang 	入账	c=3 d=0.0110798 t=17463
ruan jian 	软件	c=36 d=1.23226 t=17463
ruan jian bao 	软件包	c=1 d=1.19101e-27 t=17463
ruan shi li 	软实力	c=0 d=4.95978e-17 t=17463
rui xing 	瑞星	c=1 d=5.31669e-10 t=17463
ruo yi 	若依	c=1 d=1.45821e-26 t=17463
sa 	撒	c=0 d=5.35153e-29 t=17463
sa da lu 	萨大路	c=0 d=1.88439e-14 t=17463
sa dan 	撒旦	c=0 d=0.17606 t=17463
sa dan fa sheng de 	撒旦发生的	c=2 d=0.0909373 t=17463
sa dan fa sheng de fang 	撒旦发生的房	c=1 d=0.0102037 t=17463
sa dan fa sheng de fen shi da fu jiu kai shi hai kong jun hui sa di fang 	撒旦发生的分士大夫就开始海空军挥洒地方	c=1 d=0.010358 t=17463
sa dan fa sheng de fen shi da fu sa dan fa sheng de fa shan dong gong an se gui wo er fu shi da fu san da 	撒旦发生的分士大夫撒旦发生的发山东公安色鬼沃尔夫士大夫三大	c=1 d=2.32355e-07 t=17463
sa dan fa sheng de gou 	撒旦发生的狗	c=1 d=0.0227089 t=17463
sa dan fa sheng de hai bao shang an 	撒旦发生的海豹上岸	c=1 d=0.0221482 t=17463
sa dan fa sheng han guo an shi da fu sa fei 	撒旦发生韩国安士大夫萨菲	c=1 d=0.0229371 t=17463
sa dan fa song gei 	撒旦发送给	c=1 d=0.0228227 t=17463
sa dan fan sa dan fan de sa 	撒旦烦撒旦范德萨	c=1 d=1 t=17438
sa dan le kai fa jian she la da ke jian fei 	撒旦了开发建设拉达克减肥	c=1 d=0.985112 t=17463
sa dong jing fen li 	撒动静分离	c=1 d=0.110081 t=17463
sa dong jing fen li kai ji 	撒动静分离开机	c=2 d=0.934049 t=17463
