# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	3184
#@/user_id	30b2fdae-cf15-49c1-b454-51f04700fdbe
pu tong mo shi 	普通模式	c=1 d=0.00202943 t=3184
qi 	期	c=1 d=9.68435e-06 t=3184
qi 	起	c=1 d=0.318224 t=3184
qi eh 	期誒	c=1 d=0.00223168 t=3184
qi lai 	起來	c=2 d=0.000399722 t=3184
qian she 	前設	c=1 d=0.162838 t=3184
qian tai 	前臺	c=5 d=1.63257 t=3184
qie huan 	切換	c=7 d=0.120674 t=3184
qie mian 	切面	c=1 d=0.501576 t=3184
qin 	親	c=0 d=5.05481e-05 t=3184
qing chu 	清除	c=1 d=0.113041 t=3184
qing dao 	青島	c=1 d=5.75754e-06 t=3184
qing jia 	請假	c=0 d=7.69454e-07 t=3184
qing li 	清理	c=1 d=0.22091 t=3184
qing song 	輕鬆	c=0 d=2.67227e-06 t=3184
qing song yi dian 	輕鬆一點	c=1 d=2.68566e-05 t=3184
qing wen 	請問	c=1 d=0.000112788 t=3184
qing zhou 	青軸	c=1 d=2.55467e-05 t=3184
qu 	區	c=2 d=0.00294294 t=3184
qu 	去	c=1 d=0.0026852 t=3184
qu ba 	去吧	c=1 d=0.00494193 t=3184
qu bie 	區別	c=2 d=2.88654e-05 t=3184
qu bu 	曲阜	c=1 d=5.48998e-05 t=3184
qu de 	取得	c=1 d=0.0368831 t=3184
qu diao 	去掉	c=1 d=0.00396599 t=3184
qu fen 	區分	c=2 d=0.963986 t=3184
qu kan 	去看	c=0 d=0.0207007 t=3184
qu kan kan 	去看看	c=1 d=0.208045 t=3184
qu ma 	去嗎	c=1 d=4.28667e-06 t=3184
qu ren 	去任	c=1 d=0.0262523 t=3184
qu zhi 	取值	c=3 d=1.48943 t=3184
quan 	全	c=3 d=0.0726822 t=3184
quan bu 	全部	c=1 d=0.0152222 t=3184
quan pin 	全拼	c=0 d=0.165806 t=3184
quan pin shi shen mo yi si 	全拼時神魔意思	c=1 d=0.83527 t=3184
quan pin zen mo da 	全拼怎麼大	c=1 d=0.831104 t=3184
quan xian 	權限	c=14 d=0.109835 t=3184
que ren 	確認	c=7 d=2.3369 t=3184
que shi 	確實	c=2 d=0.00331327 t=3184
qun 	羣	c=1 d=0.0138983 t=3184
ran hou 	然後	c=1 d=0.113609 t=3184
rang 	讓	c=1 d=3.13593e-05 t=3184
rang an 	讓俺	c=1 d=2.51665e-05 t=3184
rang ni 	讓你	c=1 d=0.00011798 t=3184
ren 	人	c=1 d=5.71404e-05 t=3184
ren ke 	認可	c=0 d=3.05061e-05 t=3184
ren ne 	人呢	c=1 d=7.50455e-06 t=3184
reng le 	扔了	c=1 d=0.085435 t=3184
ri qi 	日期	c=1 d=0.0731677 t=3184
ru eh 	如誒	c=1 d=0.937067 t=3184
ru ge 	如歌	c=1 d=0.00178204 t=3184
ru guo 	如果	c=3 d=0.412623 t=3184
ru he 	如何	c=9 d=1.017 t=3184
ru he shi yong 	如何使用	c=2 d=0.941793 t=3184
ru he ti jiao 	如何提交	c=1 d=0.404542 t=3184
ruo guo 	弱國	c=1 d=0.000175127 t=3184
sa 	撒	c=0 d=0.000246185 t=3184
sa dan 	撒旦	c=0 d=9.55182e-06 t=3184
sa dan fa sheng 	撒旦發生	c=1 d=1.94046e-05 t=3184
sa dan liu kuai fu ji 	撒旦六塊腹肌	c=1 d=2.00958e-05 t=3184
sa gong jing ai lao shu guo jie 	撒宮頸癌老鼠過街	c=1 d=0.00123091 t=3184
sa la ding 	薩拉丁	c=0 d=0.000254782 t=3184
sa la ding fu jin la sa da fei ji 	薩拉丁附近拉薩打飛機	c=1 d=1.91157e-05 t=3184
sa la ding jue fei shi 	薩拉丁絕非是	c=1 d=0.00128115 t=3184
sa la ding kan feng jing 	薩拉丁看風景	c=2 d=3.37383e-05 t=3184
sa la ding kan feng jing a si lan da kou jing fa lv si ke da fu jin a la ding shou kong fang jiao ao la si ke diao jie fa 	薩拉丁看風景阿斯蘭大口徑法律斯柯達附近阿拉丁守空房驕傲臘斯克調節閥	c=1 d=3.3552e-06 t=3184
sa la ding kan feng jing sa la ding ka fei 	薩拉丁看風景薩拉丁咖啡	c=1 d=1.84583e-05 t=3184
san 	三	c=1 d=0.0558548 t=3184
san duan lun fa 	三段論法	c=0 d=1.82746e-06 t=3184
sha 	啥	c=1 d=0.14101 t=3184
sha shi hou 	啥時候	c=1 d=0.1764 t=3184
shan chu 	刪除	c=1 d=0.00503341 t=3184
shan chu le 	刪除了	c=1 d=0.00182714 t=3184
shan diao 	刪掉	c=3 d=0.00155056 t=3184
shan xi 	陝西	c=1 d=6.34664e-05 t=3184
shang 	上	c=1 d=0.546074 t=3184
shang ban 	上班	c=1 d=7.30713e-06 t=3184
shang ci 	上次	c=1 d=0.00191714 t=3184
shang ci de 	上次的	c=1 d=0.00179995 t=3184
shang hai 	上海	c=4 d=0.00911225 t=3184
shang lan de fen 	上籃得分	c=0 d=0.000113627 t=3184
shang lan de fen jian li si ke da fu jin 	上籃得分建立斯柯達附近	c=1 d=0.00114197 t=3184
shang mian 	上面	c=3 d=0.000415652 t=3184
shang tu 	上圖	c=1 d=0.000123409 t=3184
shang wan 	上完	c=0 d=0.0960789 t=3184
shang wan le 	上完了	c=1 d=0.965605 t=3184
shang xian 	上線	c=1 d=0.269821 t=3184
shang yi 	上一	c=0 d=0.000806679 t=3184
shang yi ban 	上一版	c=1 d=0.00810722 t=3184
shao 	少	c=1 d=1.06495e-05 t=3184
shao deng 	稍等	c=1 d=0.286505 t=3184
she bao 	社保	c=0 d=1.58079e-06 t=3184
she bao ka 	社保卡	c=1 d=1.58872e-05 t=3184
she me 	什麼	c=1 d=5.24841e-05 t=3184
she qu 	社區	c=0 d=0.076338 t=3184
she zhi 	設置	c=5 d=0.864323 t=3184
shen he 	審覈	c=1 d=0.00132678 t=3184
shen kao jia 	參考價	c=0 d=0.000121258 t=3184
shen me 	什麼	c=8 d=0.631533 t=3184
shen me shi hou 	什麼時候	c=1 d=0.790571 t=3184
shen mo 	神魔	c=0 d=0.0831104 t=3184
shen qing 	申請	c=1 d=0.0972957 t=3184
shen qing shu 	申請書	c=6 d=1.65431 t=3184
shen yang 	瀋陽	c=1 d=6.33133e-06 t=3184
shen zhen 	深圳	c=4 d=0.00132264 t=3184
shen zhen shi 	深圳市	c=4 d=0.0015137 t=3184
sheng cheng 	生成	c=11 d=2.11788 t=3184
sheng cheng gong ju 	生成工具	c=1 d=0.0658748 t=3184
sheng dan jie 	聖誕節	c=0 d=0.000121258 t=3184
sheng huo 	生活	c=0 d=5.04261e-06 t=3184
sheng huo kai shi le 	生活開始了	c=1 d=5.0679e-05 t=3184
sheng ji 	升級	c=0 d=0.0367879 t=3184
sheng ji yi xia 	升級一下	c=1 d=0.369723 t=3184
sheng jiang 	升降	c=1 d=0.162026 t=3184
shi 	事	c=1 d=0.499074 t=3184
shi 	市	c=12 d=0.0154999 t=3184
shi 	式	c=1 d=0.0250788 t=3184
shi 	是	c=18 d=2.09549 t=3184
shi 	時	c=19 d=10.2873 t=3184
shi 	試	c=0 d=3.65224e-05 t=3184
shi bu shi 	是不是	c=6 d=1.55285 t=3184
shi er tiao 	十二條	c=1 d=0.353454 t=3184
shi fan fa 	示範法	c=0 d=0.0985112 t=3184
shi fou 	是否	c=5 d=0.145389 t=3184
shi fou jiang la su diao jie fa 	是否薑辣素調節閥	c=1 d=3.12837e-06 t=3184
shi fou lian jie 	是否連接	c=1 d=0.00119453 t=3184
shi ge 	是個	c=5 d=0.408439 t=3184
shi he 	適合	c=0 d=0.000400585 t=3184
shi he er tong 	適合兒童	c=1 d=0.00402593 t=3184
shi hou 	時候	c=3 d=0.579155 t=3184
shi hou ba 	時候吧	c=1 d=0.606531 t=3184
shi jian 	時間	c=1 d=3.31323e-05 t=3184
shi jie 	世界	c=0 d=0.0965605 t=3184
shi jie guan 	世界觀	c=0 d=0.000115923 t=3184
shi jie jiu mo ri 	世界就末日	c=1 d=0.970446 t=3184
shi lai ke 	史萊克	c=0 d=1.85507e-06 t=3184
shi lai ke di fang jiang la su da fei ji 	史萊克地方薑辣素打飛機	c=1 d=1.86437e-05 t=3184
shi liang de fen ju lin shi dai ban na li shi jie guan 	市兩地分居臨時代辦哪裏世界觀	c=1 d=0.00116504 t=3184
shi ma 	是嗎	c=1 d=0.97531 t=3184
shi na 	是哪	c=1 d=0.65377 t=3184
shi ni 	是你	c=1 d=0.0114473 t=3184
shi pin 	視頻	c=0 d=0.071177 t=3184
shi qing 	事情	c=1 d=0.272532 t=3184
shi sha 	是啥	c=2 d=5.7407e-05 t=3184
shi shen me 	是什麼	c=2 d=6.90238e-05 t=3184
shi shi 	試試	c=0 d=5.43235e-05 t=3184
shi ti 	實體	c=1 d=0.557105 t=3184
shi xian 	實現	c=0 d=9.46807e-06 t=3184
shi xiang 	是想	c=1 d=2.32316e-05 t=3184
shi yan 	實驗	c=0 d=1.85988e-07 t=3184
shi yan guo 	實驗過	c=1 d=1.8692e-06 t=3184
shi yao 	是要	c=1 d=0.382893 t=3184
shi yi ge ren 	是一個人	c=1 d=1.46303e-06 t=3184
shi yi xia 	試一下	c=1 d=0.000418882 t=3184
shi yong 	使用	c=11 d=1.19523 t=3184
shou 	收	c=1 d=0.421056 t=3184
shou bu shou 	收不收	c=1 d=0.000113922 t=3184
shou dong 	手動	c=0 d=0.00101023 t=3184
shou dong geng gai 	手動更改	c=1 d=0.0101528 t=3184
shou gan 	手感	c=1 d=0.722527 t=3184
shou hui 	售匯	c=1 d=0.000930303 t=3184
shou ji 	手機	c=9 d=2.8938 t=3184
shou ji fei 	手機費	c=0 d=0.000123708 t=3184
shou kong fang 	守空房	c=0 d=3.33847e-07 t=3184
shou xu fei 	手續費	c=1 d=8.23115e-05 t=3184
shou yao 	受邀	c=1 d=0.860708 t=3184
shu 	書	c=1 d=0.0977835 t=3184
shu chu 	輸出	c=9 d=0.0794293 t=3184
shu chu de 	輸出的	c=1 d=7.15581e-05 t=3184
shu chu tiao shi 	輸出調試	c=1 d=6.77287e-05 t=3184
shu cu 	暑促	c=1 d=0.00514361 t=3184
shu ju 	數據	c=5 d=0.0171366 t=3184
shu ju ku 	數據庫	c=1 d=0.00744658 t=3184
shu liang 	數量	c=0 d=3.45738e-07 t=3184
shu liang kan feng jing a fa lv 	數量看風景啊法律	c=1 d=3.47471e-06 t=3184
shu po 	叔婆	c=0 d=2.91637e-05 t=3184
shu ru 	輸入	c=2 d=6.70719e-06 t=3184
shu ru de 	輸入的	c=1 d=1.75157e-06 t=3184
shu xing 	屬性	c=2 d=0.963917 t=3184
shu zu 	數組	c=5 d=0.000820803 t=3184
shuang pin 	雙拼	c=1 d=0.0695377 t=3184
shui 	睡	c=0 d=8.10861e-06 t=3184
shui 	誰	c=0 d=4.98041e-07 t=3184
shui jiao 	睡覺	c=1 d=0.00149594 t=3184
shui li fang 	水立方	c=0 d=0.000114197 t=3184
shui li fang jing an si liang de fen ju 	水立方靜安寺兩地分居	c=1 d=0.0011477 t=3184
shui ni ma ge bi 	睡你媽隔壁	c=1 d=8.14924e-05 t=3184
shui yi hui 	誰一會	c=1 d=5.00537e-06 t=3184
shui zhao 	睡着	c=1 d=3.78298e-06 t=3184
shun feng 	順豐	c=1 d=0.257947 t=3184
shuo 	說	c=3 d=1.18415 t=3184
shuo bu ding 	說不定	c=1 d=2.30004e-05 t=3184
shuo de 	說的	c=2 d=0.0440339 t=3184
shuo le suan 	說了算	c=0 d=1.95018e-06 t=3184
shuo le suan kuai ji fa 	說了算會計法	c=1 d=1.95997e-05 t=3184
shuo ming 	說明	c=4 d=0.10515 t=3184
shuo sheng 	說聲	c=1 d=3.60718e-05 t=3184
shuo yi xia 	說一下	c=1 d=0.00276698 t=3184
si 	死	c=0 d=0.000153381 t=3184
si da jin gang 	四大金剛	c=0 d=0.000120654 t=3184
si da lin 	斯大林	c=0 d=0.000128154 t=3184
si da lin kan feng jing ai shang 	斯大林看風景愛上	c=1 d=1.98959e-05 t=3184
si da lin kan feng jing sa dan lu fang ji 	斯大林看風景撒旦錄放機	c=1 d=1.85507e-05 t=3184
si da lin kan guo jing an si da li ga li ka 	斯大林看過靜安寺大荔咖喱卡	c=1 d=0.00124952 t=3184
si ke da 	斯柯達	c=0 d=2.58703e-07 t=3184
si ke da fu jin 	斯柯達附近	c=1 d=0.0764571 t=3184
si ke da fu jin la sa fa 	斯柯達附近拉薩發	c=1 d=2.01966e-05 t=3184
si luo fa ke 	斯洛伐克	c=0 d=3.30524e-07 t=3184
si she wu ru 	四捨五入	c=1 d=0.904837 t=3184
song 	頌	c=0 d=3.2398e-07 t=3184
song wo 	送我	c=0 d=0.0878095 t=3184
su du fa 	速讀法	c=1 d=0.113247 t=3184
su zhou 	蘇州	c=1 d=7.46713e-06 t=3184
suan 	算	c=1 d=0.543351 t=3184
suo yi 	所以	c=1 d=0.000117391 t=3184
suo you 	所有	c=4 d=0.915576 t=3184
suo you de 	所有的	c=1 d=4.56275e-05 t=3184
suo you pin yin 	所有拼音	c=1 d=0.000155323 t=3184
suo you ye wu 	所有業務	c=1 d=4.00653e-05 t=3184
suo zai 	所在	c=1 d=0.0415857 t=3184
ta 	他	c=1 d=0.157237 t=3184
ta 	它	c=2 d=0.204228 t=3184
tai bang le 	太棒了	c=2 d=0.88692 t=3184
tai xiang 	太像	c=1 d=0.000403635 t=3184
tai zhang 	臺帳	c=0 d=1.74704e-06 t=3184
tao can 	套餐	c=1 d=0.38868 t=3184
te shu 	特殊	c=1 d=0.000184106 t=3184
ti huan 	替換	c=2 d=0.0401845 t=3184
ti jiao 	提交	c=7 d=2.23342 t=3184
ti shi 	提示	c=1 d=0.184519 t=3184
tian 	填	c=0 d=0.0318224 t=3184
tian a 	天啊	c=0 d=0.0229925 t=3184
tian a jin 	天啊進	c=1 d=0.231078 t=3184
tian jia 	添加	c=40 d=8.77557 t=3184
tian jia le 	添加了	c=1 d=3.1598e-06 t=3184
tian jian 	田間	c=2 d=2.35402e-05 t=3184
tian jin 	天津	c=1 d=7.92887e-06 t=3184
tian qi 	天氣	c=1 d=6.28349e-05 t=3184
tian yi xia 	填一下	c=1 d=0.319819 t=3184
tiao jian 	條件	c=3 d=0.165076 t=3184
tiao shi 	調試	c=1 d=0.00604728 t=3184
tiao xiu 	調休	c=1 d=7.84997e-06 t=3184
tie xian 	貼現	c=1 d=8.1901e-05 t=3184
ting bu cuo 	挺不錯	c=0 d=9.78167e-07 t=3184
ting duo 	挺多	c=0 d=0.0806541 t=3184
ting duo de 	挺多的	c=1 d=0.810584 t=3184
ting shuo 	聽說	c=2 d=0.000350021 t=3184
tong 	通	c=0 d=0.0990049 t=3184
tong guo 	通過	c=1 d=0.644037 t=3184
tong ji 	同級	c=1 d=0.00369786 t=3184
tong ji 	統計	c=1 d=0.571209 t=3184
tong nan 	潼南	c=1 d=0.000464291 t=3184
tong zhi 	通知	c=1 d=8.56193e-05 t=3184
tong zhi cun kuan 	通知存款	c=1 d=7.7518e-05 t=3184
tu 	圖	c=2 d=0.0230122 t=3184
tu 	土	c=1 d=0.000415927 t=3184
tu gou 	土狗	c=1 d=0.000116223 t=3184
tu jia 	塗家	c=0 d=4.11789e-05 t=3184
tui jian 	推薦	c=1 d=2.5358e-06 t=3184
tuo fa 	脫髮	c=1 d=3.70806e-06 t=3184
wan 	完	c=1 d=0.00479587 t=3184
wan cheng 	完成	c=1 d=0.818731 t=3184
wan le 	完了	c=0 d=0.000104891 t=3184
wan neng yao shi 	萬能鑰匙	c=1 d=0.904837 t=3184
wan shang 	晚上	c=1 d=0.0792918 t=3184
wan shang zou 	晚上走	c=1 d=0.000305061 t=3184
wan shi 	完事	c=0 d=0.0873716 t=3184
wan shi le 	完事了	c=1 d=0.878095 t=3184
wang shang 	網上	c=1 d=0.261845 t=3184
wang zhan 	網站	c=1 d=2.747e-06 t=3184
wei 	位	c=1 d=0.00759701 t=3184
wei 	爲	c=14 d=0.577582 t=3184
wei 	魏	c=1 d=8.00856e-06 t=3184
wei dao 	味道	c=1 d=9.00631e-05 t=3184
wei ding 	未定	c=1 d=0.000567085 t=3184
wei hu 	維護	c=1 d=0.00733572 t=3184
wei kong 	爲空	c=3 d=0.499137 t=3184
wei ruan 	微軟	c=0 d=0.0224249 t=3184
wei she 	威懾	c=1 d=0.00249117 t=3184
wei sheng su 	維生素	c=1 d=0.353455 t=3184
wei xin 	微信	c=2 d=0.295774 t=3184
wei zhi 	位置	c=1 d=6.45923e-06 t=3184
wen ben 	文本	c=2 d=0.259174 t=3184
wen dang 	文檔	c=4 d=0.0151804 t=3184
wen jian 	文件	c=41 d=7.81587 t=3184
wen jian jia 	文件夾	c=2 d=0.00377502 t=3184
wen jian shu 	文件數	c=1 d=0.532592 t=3184
wen jian zhong 	文件中	c=1 d=0.579842 t=3184
wen juan 	問卷	c=1 d=0.00145173 t=3184
wen shei 	問誰	c=1 d=1.65355e-05 t=3184
wen ti 	問題	c=7 d=0.440858 t=3184
wen wen 	問問	c=2 d=0.133392 t=3184
wen xia 	問下	c=1 d=0.00577048 t=3184
wen yan 	文言	c=5 d=1.09923 t=3184
wen zi 	文字	c=1 d=0.000132358 t=3184
wi fi 	WiFi	c=2 d=1.76969 t=3184
wo 	我	c=15 d=1.80102 t=3184
wo ba 	我把	c=1 d=0.0845848 t=3184
wo bei 	我被	c=1 d=0.000107287 t=3184
wo bi dui 	我比對	c=1 d=0.00831245 t=3184
wo bu cun zai 	我不存在	c=1 d=0.0167392 t=3184
wo bu zhi dao 	我不知道	c=1 d=1.51123e-05 t=3184
wo de 	我的	c=1 d=0.0359725 t=3184
wo deng hui 	我等會	c=1 d=0.279431 t=3184
wo dian nao 	我電腦	c=1 d=1.43036e-05 t=3184
wo diao cha 	我調查	c=1 d=0.0605068 t=3184
wo dui 	我對	c=1 d=0.000383949 t=3184
wo er fu 	沃爾夫	c=1 d=0.0139818 t=3184
wo fa 	我發	c=0 d=0.019205 t=3184
wo fa ni 	我發你	c=1 d=0.193013 t=3184
wo gei ba ba 	我給爸爸	c=1 d=0.160414 t=3184
wo gei ni 	我給你	c=1 d=1.26861e-05 t=3184
wo gen ni 	我跟你	c=1 d=1.10288e-05 t=3184
wo geng 	我更	c=0 d=3.56207e-05 t=3184
wo geng xi 	我更系	c=1 d=0.000357992 t=3184
wo geng xin 	我更新	c=1 d=0.245063 t=3184
wo geng xin ka luo si luo di ke feng jian shi dai le fan kang jun 	我更新卡洛斯羅迪克封建時代了反抗軍	c=1 d=0.759572 t=3184
wo hao kun 	我好睏	c=1 d=1.59283e-06 t=3184
wo huan 	我還	c=1 d=0.0466186 t=3184
wo huan zai 	我還在	c=1 d=0.390628 t=3184
wo jiang 	我將	c=3 d=0.744793 t=3184
wo jin tian 	我今天	c=1 d=2.78132e-05 t=3184
wo jin wan 	我今晚	c=1 d=7.94804e-05 t=3184
wo jiu 	我就	c=1 d=3.99687e-06 t=3184
wo ju jue 	我拒絕	c=1 d=0.0155298 t=3184
wo jue de 	我覺得	c=2 d=0.0432932 t=3184
wo kan dao 	我看到	c=1 d=0.00625109 t=3184
wo kan guo 	我看過	c=1 d=0.00293807 t=3184
wo kan kan 	我看看	c=1 d=0.718924 t=3184
wo ke 	我可	c=1 d=0.425283 t=3184
wo ke yi bang ni 	我可以幫你	c=1 d=3.08925e-05 t=3184
wo mei you 	我沒有	c=1 d=7.48518e-05 t=3184
wo men 	我們	c=3 d=0.832592 t=3184
wo qu 	我去	c=2 d=0.00144256 t=3184
wo shi 	我是	c=3 d=0.0706561 t=3184
wo shi jiang di fa 	我是降低法	c=1 d=2.61303e-06 t=3184
wo shi wei ruan pin yin 	我是微軟拼音	c=1 d=0.225373 t=3184
wo shi yi xia 	我試一下	c=1 d=0.000520875 t=3184
wo shuo 	我說	c=1 d=0.68045 t=3184
wo tiao shi 	我調試	c=1 d=0.0581343 t=3184
wo ting 	我聽	c=0 d=2.91637e-05 t=3184
wo ting shu po 	我聽叔婆	c=1 d=0.000293099 t=3184
wo wen 	我問	c=0 d=0.0677057 t=3184
wo wen xia 	我問下	c=1 d=0.680451 t=3184
wo xi huan 	我喜歡	c=1 d=0.0692523 t=3184
wo xia ban 	我下班	c=1 d=0.00265848 t=3184
wo xian zai 	我現在	c=1 d=1.51881e-05 t=3184
wo yao shi 	我要是	c=1 d=3.93736e-06 t=3184
wo yi jing 	我已經	c=2 d=4.58657e-05 t=3184
wo yi zhi 	我一直	c=1 d=1.40907e-05 t=3184
wo yong 	我用	c=1 d=0.00869507 t=3184
wo za 	我咋	c=1 d=0.0236356 t=3184
wo zai 	我在	c=5 d=1.14106 t=3184
wo zen mo 	我怎麼	c=2 d=0.0110297 t=3184
wo zhao 	我找	c=0 d=0.0286505 t=3184
wo zhao yi xia 	我找一下	c=1 d=0.287941 t=3184
wo zhao zhao 	我找找	c=1 d=0.000987829 t=3184
wo zhe 	我這	c=1 d=0.000267872 t=3184
wo zhe bian 	我這邊	c=1 d=0.843665 t=3184
wo zhe ge 	我這個	c=1 d=0.204948 t=3184
wo zhe liang tian 	我這兩天	c=1 d=0.264477 t=3184
wo zhi dao 	我知道	c=1 d=0.00463092 t=3184
wo zhi xing 	我執行	c=1 d=0.0695993 t=3184
wo zhu de 	我住的	c=1 d=0.00256704 t=3184
wo zong 	我總	c=0 d=3.61651e-07 t=3184
wo zong gan jue 	我總感覺	c=1 d=3.63464e-06 t=3184
wu ai 	吾愛	c=0 d=0.000410725 t=3184
wu ai po jie 	吾愛破解	c=1 d=0.00412785 t=3184
wu bi 	五筆	c=2 d=1.69619 t=3184
wu fa 	無法	c=1 d=0.23457 t=3184
wu han 	武漢	c=2 d=1.73078e-05 t=3184
wu xi 	無錫	c=7 d=0.00175439 t=3184
xi 	系	c=0 d=3.56207e-05 t=3184
xi an 	西安	c=1 d=3.48311e-05 t=3184
xi diao 	洗掉	c=1 d=2.3465e-05 t=3184
xi huan 	喜歡	c=0 d=0.00804584 t=3184
xi tong 	系統	c=1 d=2.10207e-05 t=3184
xi wang 	希望	c=1 d=3.67117e-06 t=3184
xi xi 	嘻嘻	c=1 d=0.0322254 t=3184
xia 	下	c=7 d=0.614252 t=3184
xia ban 	下班	c=3 d=0.705988 t=3184
xia de 	下的	c=1 d=0.00414854 t=3184
xia lai 	下來	c=1 d=1.625e-06 t=3184
xia men 	廈門	c=3 d=0.00187903 t=3184
xia mian 	下面	c=1 d=0.000471256 t=3184
xia mian de 	下面的	c=1 d=0.000953854 t=3184
xia wu 	下午	c=1 d=0.340167 t=3184
xia yu 	下雨	c=1 d=2.23206e-05 t=3184
xia zai 	下載	c=0 d=0.0891366 t=3184
xian 	現	c=1 d=0.000575657 t=3184
xian 	閒	c=1 d=5.32773e-05 t=3184
xian e 	限額	c=1 d=0.0531307 t=3184
xian gei 	先給	c=1 d=0.0645703 t=3184
xian kan 	先看	c=0 d=0.0261845 t=3184
xian kan kan 	先看看	c=1 d=0.263158 t=3184
xian qu 	先去	c=1 d=0.025223 t=3184
xian shi 	顯示	c=4 d=1.19842 t=3184
xian zai 	現在	c=7 d=1.10527 t=3184
xiang 	像	c=2 d=0.697646 t=3184
xiang 	想	c=1 d=2.76077e-06 t=3184
xiang guan 	相關	c=3 d=0.000198847 t=3184
xiang mu 	項目	c=7 d=2.07741 t=3184
xiang qing 	詳情	c=3 d=1.33449 t=3184
xiang qu 	想去	c=1 d=4.43936e-06 t=3184
xiang tong 	相同	c=1 d=0.00647375 t=3184
xiang xi 	詳細	c=1 d=0.302704 t=3184
xiao 	小	c=0 d=0.0694197 t=3184
xiao he shuang pin 	小鶴雙拼	c=1 d=0.697676 t=3184
xiao lang hao 	小狼毫	c=1 d=0.97531 t=3184
xiao xi 	消息	c=1 d=0.496067 t=3184
xiao xi zhong 	消息中	c=1 d=0.447088 t=3184
xie 	寫	c=2 d=1.65634 t=3184
xie de 	寫的	c=1 d=0.588605 t=3184
xie ge 	寫個	c=1 d=0.882496 t=3184
xin 	新	c=1 d=0.111359 t=3184
xin ban 	新版	c=2 d=0.00050406 t=3184
xin dai 	信貸	c=0 d=0.000286554 t=3184
xin dai zong kuo 	信貸總括	c=1 d=0.00287989 t=3184
xin de 	新的	c=1 d=0.0566989 t=3184
xin gong cheng 	新工程	c=1 d=0.990049 t=3184
xin gui 	新規	c=1 d=1.90696e-06 t=3184
xin sheng cheng 	新生成	c=1 d=0.0391639 t=3184
xin wen jian 	新文件	c=1 d=0.0387742 t=3184
xin xi 	信息	c=25 d=0.651359 t=3184
xin yi lun 	新一輪	c=1 d=4.99245e-05 t=3184
xin zeng 	新增	c=14 d=3.7927 t=3184
xing 	姓	c=2 d=6.03267e-05 t=3184
xing 	行	c=1 d=1.67855e-05 t=3184
xing dong 	行動	c=1 d=0.00148106 t=3184
xing li 	行李	c=1 d=2.46681e-05 t=3184
xing ming 	姓名	c=1 d=4.91812e-05 t=3184
xiu fu 	修復	c=1 d=0.117655 t=3184
xiu gai 	修改	c=8 d=1.43243 t=3184
xiu gai hao 	修改號	c=1 d=6.25215e-05 t=3184
xu 	續	c=1 d=0.273898 t=3184
xu gou 	虛構	c=0 d=0.0245367 t=3184
xu lei 	徐磊	c=3 d=0.919825 t=3184
xu ni 	虛擬	c=1 d=0.0202419 t=3184
xu yao 	需要	c=8 d=0.29988 t=3184
xuan 	吅	c=1 d=0.000889367 t=3184
xuan qu 	選取	c=2 d=0.00357327 t=3184
xuan ze 	選擇	c=1 d=1.01301e-05 t=3184
xue 	學	c=1 d=0.960789 t=3184
xue lian 	雪蓮	c=1 d=0.00010131 t=3184
xue lian jie 	雪蓮姐	c=2 d=0.00133657 t=3184
xue qi 	學期	c=1 d=2.37008e-05 t=3184
xue xi 	學習	c=1 d=0.99005 t=3184
xun huan 	循環	c=1 d=0.000833398 t=3184
yang 	樣	c=2 d=0.096344 t=3184
yang 	養	c=1 d=0.000119165 t=3184
yang cheng 	養成	c=1 d=0.000115643 t=3184
yao 	咬	c=3 d=0.0035585 t=3184
yao 	要	c=5 d=0.692876 t=3184
yao bu 	要不	c=2 d=0.0830786 t=3184
yao bu yao 	要不要	c=0 d=1.56507e-06 t=3184
yao guo 	咬過	c=1 d=0.000108366 t=3184
yao jia 	要加	c=1 d=2.01478e-06 t=3184
yao mai 	要買	c=0 d=0.0486752 t=3184
yao ren 	咬人	c=0 d=1.25275e-05 t=3184
yao shi 	要是	c=0 d=1.45672e-06 t=3184
yao xie 	要寫	c=2 d=0.677057 t=3184
ye 	也	c=5 d=0.868004 t=3184
ye jiu shi 	也就是	c=1 d=0.00400585 t=3184
ye lian bu shang 	也連不上	c=1 d=1.62081e-05 t=3184
ye qu 	也去	c=1 d=5.74267e-05 t=3184
ye wu 	業務	c=17 d=3.40812 t=3184
ye wu bian ma 	業務編碼	c=1 d=0.0184997 t=3184
ye wu zu 	業務組	c=4 d=0.103079 t=3184
yi 	一	c=3 d=0.146578 t=3184
yi 	以	c=2 d=0.566872 t=3184
yi 	咦	c=1 d=0.000214862 t=3184
yi dian 	一點	c=1 d=0.000887604 t=3184
yi ge 	一個	c=12 d=0.744141 t=3184
yi ge ren 	一個人	c=0 d=1.45573e-07 t=3184
yi hui 	一會	c=1 d=0.128735 t=3184
yi ji 	以及	c=1 d=0.351692 t=3184
yi jia 	一加	c=2 d=0.958459 t=3184
yi jian 	意見	c=0 d=0.00349094 t=3184
yi jing 	已經	c=0 d=4.35146e-07 t=3184
yi kuan 	一款	c=2 d=0.000103411 t=3184
yi lan 	一覽	c=19 d=1.7043 t=3184
yi men 	一門	c=0 d=2.63247e-06 t=3184
yi nian 	一年	c=1 d=0.900325 t=3184
yi qi kan 	一起看	c=1 d=0.923116 t=3184
